9.414385,5.928919
-5.100040,0.986459
-3.102015,-0.999245
9.366225,5.575380
-4.785453,0.836614
0.089236,-3.970582
0.325373,-5.403485
1.063875,-5.943257
-4.224563,-0.335303
-3.841620,-0.027056
-3.848319,-1.757540
-4.981525,0.417119
0.942527,-4.762128
8.956127,4.752108
0.975306,-3.196782
1.567047,-3.739340
0.746135,-5.453904
-2.797356,-0.620340
7.627190,5.175694
10.129632,3.847462
0.740802,-5.391003
8.739985,4.209309
8.466358,5.160781
0.430659,-4.402800
-3.977884,0.017897
-4.251510,-0.649422
-3.802836,-0.010596
-4.741874,0.448596
-0.765916,-5.484584
1.147209,-3.508897
-0.076011,-3.815837
-4.257360,0.007021
1.656926,-5.419377
9.691953,3.883569
-4.314773,-0.273143
1.602562,-5.183584
-0.829507,-4.472250
-4.112479,0.374575
0.368739,-5.339730
-4.725436,-0.779776
8.508300,3.690291
0.126197,-5.763687
-3.093996,-0.906923
-3.877471,-0.256594
-3.662421,-0.066289
-4.198416,0.450062
0.606816,-3.591618
0.249702,-4.778128
10.101305,6.005623
-3.465208,-0.228947
2.077587,-4.412406
-4.058418,0.507773
8.391345,4.917387
-5.024869,-0.366381
-3.323354,0.325037
10.929092,5.733577
9.692222,4.649659
9.511638,5.801340
8.250469,4.922284
-4.996559,-0.399217
0.383407,-4.782554
-4.591045,0.262252
-3.875475,-0.770456
-5.766617,0.406178
-4.393988,0.373440
0.372875,-5.086166
-3.114966,-0.566590
0.567269,-4.974564
-2.897902,-0.464961
9.311281,4.118847
0.978533,-4.114466
9.113600,5.409516
11.865412,6.567697
-3.870485,1.123246
-2.974650,0.734122
0.548264,-4.586321
-3.901183,-0.550000
8.891428,4.407112
-4.763899,0.020658
-5.262501,0.029113
9.631227,3.816789
10.323337,5.281663
-4.193552,0.889997
0.175525,-5.395238
-0.645486,-3.762555
10.189874,5.369942
10.172242,5.127600
-0.285211,-5.662502
-4.963406,0.012157
9.710188,6.111342
8.570153,3.823160
10.454399,4.371140
-4.018124,-1.258379
-0.997497,-6.240305
1.792581,-4.825126
-4.576354,0.407596
9.037971,5.707792
9.511027,5.719355
-0.063820,-4.556238
-4.727339,-1.890166
-4.282480,-0.033992
9.739933,5.404406
8.441698,5.038480
10.420216,4.089246
10.038671,6.212042
0.878224,-4.563399
9.205723,4.844263
0.760408,-5.219999
9.429810,4.330423
0.332628,-4.436107
10.318975,5.090995
1.572154,-2.815553
-3.696707,0.251030
0.400591,-2.888355
-3.417304,1.088824
-4.388049,1.150012
-6.231644,-0.705861
10.482115,5.800326
-0.140802,-3.899968
-4.319225,-0.211309
9.421204,5.742143
-3.242801,-0.725567
-4.836974,-0.401388
-3.112817,0.238073
9.180785,5.670854
-3.830737,0.770632
9.340854,4.815343
0.499823,-4.064611
10.944424,4.296352
10.152220,5.022256
10.430140,5.273062
-4.815616,-0.736664
9.389244,5.112209
-0.349228,-5.446841
10.610437,4.871531
9.004362,4.603836
11.104719,6.742281
11.082612,4.250737
-4.522089,-0.399055
0.366057,-3.978711
-4.056276,-0.080617
0.181763,-4.248446
8.674141,6.253606
10.607803,5.447994
1.100257,-5.102683
-3.498238,0.673008
-0.353053,-5.701992
-4.114536,-0.329520
0.331634,-3.803657
10.823236,4.999483
11.458785,4.731784
11.189330,6.051950
-2.884837,-0.716962
0.469147,-6.246763
-2.810315,-0.043064
8.559934,4.810666
-1.621125,-3.519795
-3.793419,1.100764
-1.094850,-4.096577
-0.208674,-4.300155
-4.271832,-1.014567
0.629704,-3.318452
0.981121,-4.688247
0.031295,-5.726623
-0.521163,-4.656602
-3.499516,-0.334598
9.297659,5.044828
1.165757,-4.763831
9.982012,4.032342
-4.178063,0.455448
-4.585065,-0.093812
0.393254,-5.029060
8.134065,5.295533
-3.737485,0.292624
8.812598,3.270115
9.971873,5.787222
-3.492567,-1.992175
10.021766,5.342479
8.620429,3.112502
-3.919038,-0.399959
-4.943322,0.802264
-4.181533,-1.337724
8.681831,6.007054
-3.794172,0.067906
-4.608867,0.491366
1.476199,-4.985830
-0.082263,-5.759747
0.533932,-5.380940
9.334061,5.292524
-5.251295,0.564011
10.309583,6.074145
-3.795616,-0.317032
9.844883,6.318910
-4.502838,0.110395
10.711114,5.190948
-5.476888,1.035880
-5.147915,0.735778
0.309002,-4.645286
0.487668,-5.220285
10.074369,4.702832
1.240496,-4.535414
9.777578,4.611927
-0.706698,-4.150307
-2.883161,0.023873
-0.271053,-3.396369
-5.084031,-0.520966
9.657272,5.300204
0.577787,-4.704662
9.928501,4.119042
9.652154,4.927784
9.519212,5.459406
-4.548443,-0.557791
10.111797,6.156536
0.323487,-4.146915
0.299876,-4.420957
-3.752442,-1.403485
9.976393,6.014964
8.908713,5.875035
0.960760,-4.444465
9.098381,5.219304
10.404249,4.646875
10.334979,4.599207
-3.485954,-0.580186
-5.449020,-1.421481
0.739198,-4.230807
1.171090,-3.461945
8.847378,4.743959
0.861608,-4.304661
-0.014212,-4.115815
9.442758,6.659336
-3.009989,-0.414706
-3.546840,-0.850586
-4.905890,-0.794960
0.332162,-4.500637
-3.899222,-1.140390
9.172010,5.621525
10.601280,4.766657
-3.633997,1.239556
-4.322801,0.326720
-5.603452,1.325909
8.567001,4.447576
9.880035,5.655276
-4.932514,0.806064
0.545978,-6.357266
8.318763,3.302420
-4.737612,-0.951009
-4.450678,0.637518
-5.258634,0.073004
10.193072,3.658606
-3.401536,0.187814
0.304172,-5.056577
-3.967756,-0.925138
-3.167143,0.411244
10.025166,4.367010
9.456576,5.313835
-4.087897,-0.346623
-4.705663,-0.224473
-5.151354,0.097601
1.255853,-3.010539
9.835639,5.110882
11.239513,3.396330
-0.280079,-4.352876
-4.301168,-0.276059
9.759853,5.113707
-3.599462,-0.607015
-3.472592,0.499820
-4.756725,-0.899647
8.138335,4.437285
9.829527,5.917424
0.564073,-5.313216
0.194800,-3.619352
8.683583,4.977704
-0.894650,-4.448960
9.770772,4.773111
10.275162,5.392926
0.230083,-6.150763
0.106741,-3.727934
-0.727433,-5.308021
1.359120,-3.666277
10.513724,4.043604
9.983231,4.979743
1.780044,-3.961232
-4.974890,-0.883260
9.794719,5.389836
-0.802612,-3.136147
1.672202,-3.713367
-1.654756,-4.807705
9.396224,4.172067
-4.091513,-0.130465
0.518195,-3.836742
9.175966,4.414906
9.726636,4.440797
0.237202,-5.121302
-4.664077,0.120199
9.091198,5.408843
0.461917,-3.235765
-4.523329,-0.993448
-3.833828,-1.159533
7.362651,5.422822
10.945206,4.750336
-3.969329,-1.412761
0.392686,-4.389858
-0.909722,-4.172589
9.815498,3.988817
8.511860,4.925927
-3.514456,-1.599520
-4.944507,-1.330787
10.186873,5.577858
0.675267,-4.098860
1.153415,-3.847900
-4.183039,-1.046489
0.100998,-4.021073
0.067655,-3.719220
-4.096233,-0.054962
-4.977831,0.234317
-5.279072,-0.709551
0.981008,-4.993592
0.884983,-5.022955
-3.273962,0.116747
-5.747433,0.166286
0.258444,-3.575360
-4.720331,-1.280698
-1.168010,-3.579601
-3.519543,-0.407633
9.866260,4.431060
10.608591,5.736057
-0.054390,-5.486387
1.560885,-4.335520
-0.363671,-4.409712
-3.956970,0.533934
-1.176026,-2.098955
9.825722,4.712611
-0.463844,-4.134802
0.330748,-5.345194
0.615051,-4.962594
0.816272,-2.373627
10.683048,6.010162
-3.482131,0.427038
10.004131,5.770272
-3.525768,-0.709953
0.154297,-4.418127
1.024339,-3.954400
-4.019381,0.028843
9.811099,4.844601
-0.500515,-2.506814
0.594384,-4.498837
9.355728,5.330654
-4.743531,-0.700109
-3.324931,0.222218
8.467957,6.468336
-3.911797,1.465796
-5.872739,-0.198146
9.095067,4.762715
-3.824441,-0.517372
-0.302786,-2.384302
0.028327,-4.365340
10.719830,5.109333
0.647307,-4.078333
9.277599,4.380663
-4.711473,-0.832492
-3.039282,-1.270608
0.604646,-3.422017
-0.201435,-4.444967
-0.054887,-3.418378
-0.806361,-5.808680
10.947324,4.961918
9.680648,3.254698
9.481782,4.969577
9.158952,4.697165
-0.408753,-3.812265
-4.532452,-0.781924
10.135790,4.407170
-0.344078,-5.284046
-4.247639,-1.271847
8.998881,5.556530
-3.176225,0.116038
1.366401,-5.017016
10.912755,5.024464
-3.425387,0.111567
-3.761348,-0.072221
8.554899,2.859685
8.884897,5.362333
9.799648,5.186353
-4.832545,0.467366
0.788132,-3.655061
10.639734,5.392578
0.947947,-4.999738
-4.704995,-2.905241
9.932113,4.433946
10.341046,5.593194
-3.299512,0.145613
0.406495,-3.098389
7.928289,3.785751
-2.971879,0.395091
-0.449444,-4.381819
-5.257087,-0.088178
-0.055593,-4.279020
9.713460,5.278188
10.078458,5.367536
1.152331,-4.637552
-3.604109,-0.231567
0.597797,-4.833896
0.220223,-4.246742
8.271947,5.265313
-2.189040,0.875305
10.379824,5.432789
-3.192253,0.383301
-3.202499,0.548027
10.685584,4.715359
-0.745190,-5.294215
-4.726003,-1.399575
0.502654,-4.450931
8.598048,3.497175
9.425080,4.997691
0.707702,-4.227431
9.994896,3.876603
0.486913,-3.787923
7.538956,6.190363
0.636176,-4.435298
1.028298,-4.236643
-4.513313,-1.701053
-4.142044,-0.566154
9.690381,3.953304
-4.783090,0.574723
-5.558525,-0.728652
10.078390,5.593773
-4.118346,-1.080759
-0.221770,-4.093200
-0.399156,-4.117584
10.929015,4.278609
2.009125,-4.027943
7.032940,4.997819
8.243536,5.011684
-4.096125,0.864993
-0.333031,-5.212965
-4.239610,-0.307941
-5.730680,0.099087
1.381780,-3.999725
1.942931,-5.172397
1.371742,-4.326227
10.016011,4.661585
1.232158,-4.880221
8.410680,4.472176
-4.154923,-0.881862
8.410017,4.855261
10.298957,3.585103
-4.026723,0.101420
-0.603863,-3.534347
0.335799,-4.242112
-5.107378,0.304577
9.213181,5.003906
-5.099192,-0.431095
-3.580956,-0.090230
0.349345,-5.538252
0.338320,-3.965300
10.399749,5.021301
-0.052230,-3.847816
-1.056215,-5.041665
1.928218,-3.740810
-1.120617,-5.330593
-0.502712,-4.557944
-5.052517,-1.286423
0.760033,-3.834526
1.206775,-4.431291
9.527742,4.928845
-4.473666,0.034154
-0.911450,-2.795724
1.016434,-2.540072
-4.600067,-1.439923
-4.380637,-0.124043
0.040665,-4.365167
-5.365035,-0.328134
-1.037525,-3.897606
9.595954,3.632864
-5.382290,-0.248989
-0.056488,-3.724674
0.185808,-4.493290
10.517175,5.010518
0.290790,-4.546227
9.539357,3.878744
-1.668577,-3.538648
0.718793,-4.480896
9.268585,4.751463
8.291722,4.970556
9.233807,5.239594
0.689657,-3.619000
-4.085656,-1.601209
-0.004901,-5.991309
-3.901676,0.172122
10.063011,5.271682
-5.015765,0.580912
-4.724368,0.214607
-4.060530,0.754568
-3.883874,-1.686376
10.072343,5.218261
0.553602,-4.475655
-4.365295,0.186961
-3.959640,-0.740245
0.727209,-4.292383
-3.966916,-0.501913
0.636971,-4.242536
10.780751,4.576387
1.159394,-4.698567
-4.340163,-0.339618
-5.191390,0.009943
-4.172707,-1.675396
0.571580,-5.569611
-3.814092,-1.943875
7.512216,5.087366
1.307163,-4.201819
0.437340,-3.516561
-3.888382,0.712075
-3.452755,-0.104056
-0.757522,-3.877200
0.471994,-4.698071
0.185260,-4.394414
0.330711,-4.335935
9.320169,5.035691
-0.393367,-3.133985
-3.253050,-1.053651
1.007371,-4.630353
-4.208081,0.338042
-4.688390,-1.007365
10.774612,4.032012
0.414040,-4.222605
0.381395,-3.482457
9.835213,4.961782
8.511403,5.911724
-4.259691,-0.639676
9.186395,4.253209
-3.373718,-1.394303
8.800028,4.066723
9.961041,6.517583
9.341044,4.362766
-4.206251,-1.154790
7.366585,4.057647
0.122391,-4.240647
1.201207,-5.232501
0.788006,-5.282702
2.718904,-5.112651
0.464134,-5.142363
-0.026385,-5.212293
10.804621,5.098070
-0.051599,-3.534278
-4.925271,0.361444
-3.974113,-0.658091
1.865269,-4.665373
0.111932,-4.611718
-4.296790,-0.463122
10.828324,4.608783
10.678355,5.471520
-4.248057,0.379564
10.443741,3.929463
-3.303999,0.613798
8.956208,5.614654
9.097251,4.317450
9.216546,5.631219
10.120339,5.262177
-4.076474,-0.884654
-4.451670,-0.939680
1.053673,-4.352537
-5.126496,0.929287
9.262386,3.500004
-4.268937,-0.518502
-3.128141,0.758363
9.544068,3.426968
9.332595,5.685639
9.831348,3.222312
-0.303105,-3.124608
-3.230196,-0.915615
0.732335,-2.293704
-4.209985,0.890345
-4.654918,-1.653881
-4.422470,-0.609924
-4.834560,-0.133982
-2.344974,-0.955460
0.738739,-4.090224
-4.791995,-0.194924
0.013054,-5.519494
-4.353602,-1.350314
-0.565561,-4.854802
10.732979,4.638321
-3.947127,0.279116
-4.387279,-0.319846
9.397216,5.409854
-3.997375,0.116385
-3.987791,0.702047
0.876854,-4.286450
-5.127435,-0.427021
1.285125,-3.451683
-3.426701,-0.042462
8.267518,4.185914
9.443001,4.476091
-4.787612,0.530951
-3.838220,0.487424
-4.429781,-0.258164
-0.053048,-4.761383
1.083929,-5.873505
9.718705,4.292959
10.196685,5.265053
10.123375,3.324790
10.458023,5.669764
-4.192576,0.404527
-4.080386,-0.675253
-3.502050,-0.538622
9.054714,3.722168
10.532671,4.091694
9.558331,5.994607
-4.615473,-0.443380
-4.416534,0.520338
8.876451,5.507573
-3.926760,0.022610
9.795416,4.193517
0.337610,-3.173736
-4.907960,-0.757341
8.197497,4.991170
-4.359378,-0.057229
10.658580,4.992615
0.128135,-4.563170
8.317376,4.060531
10.221205,4.755164
10.368103,5.849081
-0.262263,-4.776243
8.752755,5.461446
9.115302,5.223715
-3.952563,0.009875
0.042549,-4.143196
10.870103,6.066636
8.732947,5.353436
-4.309879,-0.299278
1.243022,-4.621732
0.114282,-4.254131
9.985578,4.010868
0.261480,-5.232603
-4.453530,1.945735
-3.496262,-1.418394
8.922741,5.261431
-3.417418,-1.405679
-4.620773,0.094184
9.529206,5.067854
10.431073,4.128042
-0.933705,-4.424737
-5.829393,0.197798
11.098559,3.741867
8.658184,4.368804
0.577778,-5.533555
0.000639,-5.025366
10.003635,5.128692
0.536945,-3.139701
8.921810,4.826754
-0.046515,-4.614825
9.236151,4.726304
1.139863,-4.330879
9.002988,5.666183
9.236139,4.908367
1.509866,-4.724202
-4.851248,-0.240300
-3.537029,0.379175
0.486593,-3.873198
10.406160,5.020530
9.635737,3.929967
1.855167,-4.915545
8.248053,4.763412
-4.149919,-1.424195
-4.897841,-0.090762
-0.057341,-4.397147
8.703369,3.957286
0.346729,-5.681187
-5.179798,-0.318538
-0.325927,-3.695543
0.624986,-4.321028
10.059316,4.232406
8.806086,5.124089
8.779898,4.844950
-4.252196,0.376835
0.717637,-4.401726
-4.763017,-0.314004
9.244362,5.509565
9.247011,4.746855
10.886094,5.632198
10.103789,5.429826
-4.757875,-1.204201
9.434393,4.911819
-4.680559,0.266615
-3.927039,-0.698156
-4.265572,0.066522
-0.152555,-3.962709
0.114927,-4.099672
9.407890,5.481427
8.843537,4.210815
0.201916,-6.598997
10.241481,3.948436
0.384845,-4.461759
-5.341835,-0.822418
9.035929,4.410337
-3.400161,0.946649
-4.100918,-0.431949
1.323208,-3.704034
-3.321062,-0.304955
-3.774973,-0.192031
-4.838114,0.268155
-3.249349,0.374608
10.167983,4.888178
0.301284,-5.195846
10.094381,5.300628
0.507700,-3.551066
0.310487,-5.424934
9.987068,4.305682
9.304993,4.767320
-4.117041,0.099321
-4.611116,-1.333595
-0.436036,-4.641510
10.482261,4.475931
1.380287,-4.302194
10.494469,6.446961
-1.740891,-3.805588
9.209670,4.750655
-3.439002,0.699883
-5.613681,-0.821618
10.314068,5.203045
-2.930437,-0.533025
-4.466008,-0.728981
-4.694780,0.020282
-0.797744,-4.314368
1.459483,-4.288009
-4.648003,0.491022
10.482022,3.376630
9.125500,5.029542
8.887291,6.403301
-4.318344,-0.390607
-5.781930,-0.621241
0.987263,-3.473452
-4.876267,0.352481
-5.336800,1.145874
10.204536,5.198980
-3.528043,-0.073707
0.345427,-5.970446
0.131586,-4.153499
-4.000634,-1.577271
9.167172,4.275956
0.900940,-4.319172
0.992378,-3.411238
-0.405820,-4.412000
9.738733,5.586624
-0.022338,-4.459281
9.881607,4.512861
10.232352,4.599969
-3.451941,0.205994
-4.116365,1.406989
10.145202,4.817842
0.433741,-2.183606
0.382119,-4.322978
-0.418355,-4.179562
1.301142,-4.841989
11.102888,4.256984
10.044028,7.408825
8.982054,4.614819
-4.319393,-0.737409
-4.002584,-0.074808
8.050430,5.872460
10.442960,3.835558
-4.707827,-0.009579
-5.098707,1.796046
10.629304,3.841350
10.216386,4.768887
-4.495041,-0.120391
0.579224,-3.373385
-4.474067,-1.218001
9.786158,4.793095
10.647094,6.321582
-0.416412,-4.175917
9.666146,4.048936
9.571805,3.835032
9.362904,5.510512
-4.888969,-0.562197
-3.352488,-0.062054
10.117841,4.214861
1.200511,-3.865056
8.420605,4.754808
10.229814,5.138290
0.705196,-3.401382
-0.685119,-4.362672
0.490898,-4.956185
9.861719,5.468399
0.073373,-4.056947
9.977582,4.534989
10.767411,4.565975
9.615677,4.434560
10.331489,4.754695
8.350317,4.849496
-3.601376,-1.038275
-3.469555,0.727367
8.438444,6.312261
11.139232,4.896121
-0.794105,-3.820524
8.150050,4.646593
10.211705,3.871601
0.513839,-4.963822
1.744964,-3.750007
9.116848,5.106041
0.114878,-4.346918
-3.500079,-1.518223
9.635909,4.655817
1.099816,-4.548738
-0.528542,-3.900843
-3.681533,0.615000
10.633457,3.844314
9.081532,3.634756
-4.174027,-0.193355
-4.177139,-0.617137
-4.417225,-0.557267
9.899910,5.230438
-3.837240,-0.568946
9.874104,6.027676
-4.682077,-0.956258
1.563680,-3.692544
0.600081,-5.046306
-0.160124,-4.629474
0.370399,-3.691493
8.627698,5.023662
9.816126,3.944082
9.158022,5.054542
-3.883648,-0.038220
-3.214080,0.752674
10.021226,5.746465
9.403169,2.528443
10.550632,4.737079
-0.279261,-5.020272
-5.291800,-1.428432
10.651517,4.071345
-1.946980,-4.258260
-4.384859,-1.215169
-4.666300,-2.385777
-2.924616,-1.418168
0.199902,-5.239050
8.940672,4.908757
9.540899,4.920980
9.971423,4.872646
0.783126,-5.118713
-3.407270,-1.506365
-4.631642,-1.188347
9.745552,4.585617
9.323494,5.522980
1.877073,-4.070227
-4.163062,-0.698732
10.377102,4.285301
-0.781111,-3.081799
-5.505301,-1.602766
0.174069,-4.450300
9.806885,4.025242
1.198154,-2.701721
-2.927241,-1.066510
0.719478,-3.174310
1.335789,-4.360133
9.067764,3.976835
1.165220,-4.605384
-1.201903,-2.386445
-4.253696,-0.596780
9.085383,4.889670
9.519001,3.877522
1.856506,-4.109669
9.462299,4.461551
1.571997,-4.833841
0.649732,-3.389171
8.206306,4.506655
-0.188945,-4.900158
-4.667413,-0.085215
-4.158234,-1.043125
10.807392,4.425053
8.890327,5.321614
-3.389453,0.424257
10.185932,5.441537
-4.143924,-1.902667
-4.906054,0.374278
10.254488,2.273982
10.184591,5.298035
10.255001,5.989289
10.363984,6.446257
-4.693500,1.426605
-4.826962,0.971106
0.444455,-2.898910
-3.975219,0.759624
9.533937,5.196597
9.502431,4.437715
-3.562584,1.567497
-3.171827,0.091174
10.463176,5.441391
1.049147,-4.404924
-3.322605,-0.194547
-3.507200,-1.108723
9.389315,4.495146
8.088629,4.281239
9.943260,4.441867
10.304242,4.626520
-4.220916,0.445064
-3.619443,-0.980289
-0.570921,-3.719133
9.804364,4.651458
0.094046,-4.791158
9.307965,4.229579
0.280048,-4.257382
10.564200,4.596343
8.888899,4.831923
8.801967,4.843045
0.130870,-4.083318
-5.301656,1.033699
8.927439,7.316659
-5.035794,0.308136
8.509374,5.421390
9.706577,4.740003
8.281321,4.357098
10.048555,5.242872
-0.773910,-2.876026
-0.115109,-3.152598
0.022539,-5.232908
1.284797,-3.258718
8.723740,5.369094
9.672271,3.982909
-5.071164,0.510111
1.630576,-5.907161
-5.608356,-1.510960
-0.091115,-5.278447
-5.943112,-1.186298
0.526834,-4.417931
0.762147,-5.096899
-4.322558,0.389881
-4.658884,-0.623547
-4.852688,0.429491
-3.459211,-1.139645
9.528194,3.812952
9.180028,3.749727
10.373462,4.550964
-3.804776,1.930930
-0.629820,-3.964713
-3.212130,-0.307970
9.561759,4.705274
1.642504,-5.077194
-0.422567,-3.333994
-6.175354,-0.634355
9.280554,3.956550
-3.659971,0.634031
10.420028,5.497014
-4.519734,0.245467
-3.978760,-0.040936
-0.067165,-4.847129
8.977998,4.597924
0.650718,-4.646071
-0.974673,-4.113805
-4.996526,-0.877938
1.585918,-4.494070
-3.854337,-2.008093
-4.033820,-0.362779
10.540356,4.936113
-3.118872,-0.693454
-4.266980,1.116384
2.286619,-4.431815
11.217407,5.076238
-0.700185,-4.663438
-3.909043,-0.199803
0.562416,-4.695720
-4.678691,-0.537789
9.274708,5.668429
-0.470395,-4.266918
9.295877,5.030484
0.276697,-3.648868
9.987701,4.175164
-4.473601,-1.540712
0.031349,-2.919035
10.130183,5.634288
-4.021692,1.337910
-3.247134,-2.031516
-4.131412,-0.613558
10.528282,5.480802
-5.326733,0.208796
-0.441037,-6.110671
-4.782158,0.729080
0.625863,-3.433179
10.265419,4.621522
-0.831771,-2.875845
-3.334966,0.580385
-4.285537,-1.036064
0.263902,-3.324643
-4.084647,-0.674531
-1.347459,-4.570765
8.785305,4.960548
8.729205,3.383358
-2.893262,0.270264
-3.577271,-1.659830
-5.204305,-0.078989
9.530488,4.665012
-2.672802,-0.384060
10.733163,5.234743
-3.058552,-0.276496
-4.033990,0.629813
0.589118,-3.583996
0.647422,-5.761840
-4.769271,-0.695436
10.419373,4.836581
0.024537,-4.237902
-3.999601,0.797355
10.506434,4.441634
0.881555,-6.217417
9.196754,5.202431
-3.372474,-1.563959
10.968833,6.221509
-2.210911,-1.426243
-4.653645,-1.411561
10.518806,4.965942
-5.054344,-1.227211
-4.610767,-0.270263
-0.718558,-3.480852
0.241044,-3.916214
0.224000,-3.976798
0.537049,-3.853458
8.684394,5.176620
0.945793,-3.341357
-0.486504,-3.774415
9.328798,4.921617
0.088155,-5.670851
-0.390590,-4.860992
1.046212,-2.859063
1.447835,-4.685479
10.128837,4.380067
10.429501,4.800118
-3.898959,-0.556778
-4.677519,0.302856
-0.597058,-4.229283
-2.781156,-0.162686
-3.059914,-1.354089
-3.174256,0.595966
11.046577,5.463625
0.484375,-5.235508
-5.089254,-0.100708
9.766687,4.426846
0.642121,-3.951882
0.057539,-5.000146
10.674518,4.221201
8.758234,4.402808
1.192703,-3.510627
10.200804,5.722536
9.982513,5.130845
0.325596,-4.368859
-4.651317,0.250440
9.252369,4.568696
-0.747827,-5.004510
9.916780,4.745180
-1.512788,-4.304192
-1.434730,-3.685316
8.940812,3.911398
9.874689,4.660804
9.165167,3.995966
9.609232,6.130285
-3.340140,0.539369
-0.072895,-3.089123
9.624692,5.759452
-3.844664,-0.939419
1.823956,-4.460097
9.419651,5.658956
-3.558243,0.869248
0.081656,-4.906031
6.927762,4.517882
-5.336560,-0.804206
0.640723,-4.208230
8.671713,5.121787
9.282784,5.092494
0.057328,-5.903917
-4.546754,-1.300562
10.125961,3.214325
0.826497,-3.269116
0.481579,-4.335017
0.040710,-3.815782
-0.045381,-4.809480
9.027007,4.182349
-4.990105,0.629904
9.655239,5.956606
-3.332725,0.627331
9.886564,5.110937
10.406420,5.054243
9.507654,5.588543
0.660155,-4.496290
-4.546292,0.744840
-4.247077,-1.025150
1.441839,-4.782405
-3.815241,-0.636258
-2.920324,-0.247354
2.148091,-4.425227
9.339936,4.844745
-0.121268,-5.432332
11.101985,4.288195
-4.552437,-0.593403
-0.634954,-4.589433
1.799440,-5.244929
0.449492,-3.434169
0.442207,-3.861102
0.726428,-3.869087
-4.188238,0.955513
-4.380668,-0.682698
-5.934720,-0.661257
-3.230705,1.275200
0.736164,-4.652030
9.104584,5.954970
10.146366,5.473432
-3.516369,0.723079
-4.269766,0.452421
-1.216449,-3.242544
0.724829,-4.363421
9.854797,4.810345
9.230600,4.801107
0.298427,-4.481456
-5.146866,-0.672727
9.791941,5.038599
-4.175145,-1.840088
-0.556924,-3.808649
-4.867931,-1.890722
-0.448312,-3.920144
-4.338310,-0.878421
0.966158,-4.893337
1.349845,-4.006466
7.873233,4.503171
0.965094,-4.107438
-3.729763,-0.906401
0.580609,-4.603980
-0.519483,-4.556448
-3.729908,0.002625
0.506389,-5.179486
-0.207897,-4.757644
-0.056693,-3.732804
-3.898907,0.629394
-3.485961,-2.261844
0.686673,-4.538883
-3.272809,-0.657763
8.878365,4.173276
10.121040,3.817111
0.310800,-3.878137
8.679265,5.190595
0.294815,-5.561970
-5.029457,0.213596
-4.849748,-0.988664
9.647741,3.619016
-3.494191,-0.812920
-5.127672,-1.307058
2.260158,-5.396182
-3.118025,-0.064065
10.525614,5.197128
9.694779,5.452885
-3.968284,0.460158
9.521698,5.205360
9.140865,5.963983
9.161187,5.263191
-4.360192,-1.460326
8.190665,4.652257
-1.012245,-5.244417
-4.871342,0.140916
8.970539,4.718858
-4.484591,-0.875795
1.300671,-4.527834
1.045477,-4.847295
-3.956553,-0.688110
-4.605944,-0.752978
-0.280183,-4.374667
0.742245,-5.100259
0.283039,-3.939959
9.482357,4.641404
1.390648,-3.935106
10.329526,5.319914
-1.040060,-3.995504
10.326566,4.656163
0.131972,-3.437089
-5.595999,1.125963
-4.743093,0.033487
8.915355,5.132397
8.794080,4.989280
-4.338787,0.041653
